"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-06","1972","11","06","","3.3","","-6.7","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-07","1972","11","07","","6.7","","-2.2","","2.3","","15.7","","0.0","","6.4","","0.0","","6.4","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-08","1972","11","08","","2.2","","-0.6","","0.8","","17.2","","0.0","","13.7","","0.0","","13.7","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-09","1972","11","09","","0.0","","-2.8","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-10","1972","11","10","","2.2","","-5.0","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-11","1972","11","11","","4.4","","-1.1","","1.7","","16.3","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-12","1972","11","12","","7.2","","-1.7","","2.8","","15.2","","0.0","","1.0","","0.0","","1.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-13","1972","11","13","","0.6","","-2.8","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-14","1972","11","14","","-3.3","","-9.4","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-15","1972","11","15","","-2.8","","-8.3","","-5.6","","23.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-16","1972","11","16","","0.6","","-15.0","","-7.2","","25.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-17","1972","11","17","","1.7","","-4.4","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-18","1972","11","18","","1.7","","-5.0","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-19","1972","11","19","","-0.6","","-12.2","","-6.4","","24.4","","0.0","","0.0","","2.5","","2.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-20","1972","11","20","","0.6","","-7.8","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-21","1972","11","21","","-2.2","","-13.9","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-22","1972","11","22","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-23","1972","11","23","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-24","1972","11","24","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-25","1972","11","25","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-26","1972","11","26","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-27","1972","11","27","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-28","1972","11","28","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-29","1972","11","29","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-30","1972","11","30","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-01","1972","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-02","1972","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-03","1972","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-04","1972","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-05","1972","12","05","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-06","1972","12","06","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-07","1972","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-08","1972","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-09","1972","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-10","1972","12","10","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-11","1972","12","11","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-12","1972","12","12","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-13","1972","12","13","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-14","1972","12","14","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-15","1972","12","15","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-16","1972","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-17","1972","12","17","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-18","1972","12","18","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-19","1972","12","19","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-20","1972","12","20","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-21","1972","12","21","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-22","1972","12","22","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-23","1972","12","23","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-24","1972","12","24","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-25","1972","12","25","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-26","1972","12","26","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-27","1972","12","27","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-28","1972","12","28","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-29","1972","12","29","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-30","1972","12","30","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-12-31","1972","12","31","","","","","","","","","","","","","","","","","","","","","","",""
